simulation,y,ymin,ymax,.width,.point,.interval,divs,rhat,p_true
543,0.8714695009835037,0.8522729542615168,0.8905786015489341,0.8,mean,qi,0,TRUE,0.8719094165135175
544,0.4295234979715165,0.40852571811275973,0.4506593841533234,0.8,mean,qi,0,TRUE,0.45590492989867926
545,0.5808629847669926,0.5586505256990715,0.6028019199434409,0.8,mean,qi,0,TRUE,0.5370964074973017
546,0.15846573038853007,0.14235430775031513,0.1748459647341395,0.8,mean,qi,0,TRUE,0.17000868753530085
547,0.14903755835092372,0.13444415357306466,0.16338222472674513,0.8,mean,qi,0,TRUE,0.14122570771723986
548,0.4536919135858435,0.43198479400334333,0.475799347272041,0.8,mean,qi,0,TRUE,0.48236891673877835
549,0.2504078645339597,0.23284867957571576,0.2681239960333502,0.8,mean,qi,0,TRUE,0.25117830792441964
550,0.017138434156335564,0.009851551670864071,0.02507145825796699,0.8,mean,qi,0,TRUE,0.02826068620197475
551,0.3022177681341197,0.28287818840150475,0.32203391440776674,0.8,mean,qi,0,TRUE,0.3155374750494957
552,0.9129108985731713,0.899784055592871,0.9260576675248028,0.8,mean,qi,0,TRUE,0.9119999757967889
553,0.09513304119177744,0.08176811445857425,0.10915946019584213,0.8,mean,qi,0,TRUE,0.1083533214405179
554,0.04996520522004679,0.04030469570903653,0.0602159966175322,0.8,mean,qi,0,TRUE,0.05577764008194208
555,0.3816764092289944,0.36081241207591497,0.40253026797485736,0.8,mean,qi,0,TRUE,0.37958008237183094
556,0.9534305417923828,0.9422602213344122,0.9646637811756668,0.8,mean,qi,0,TRUE,0.9500409062020481
557,0.9217675800200207,0.9077631193274812,0.9355728767992709,0.8,mean,qi,0,TRUE,0.9114103990141302
558,0.7812205964697518,0.7609886237387306,0.8013540951505548,0.8,mean,qi,0,TRUE,0.8005504806060344
559,0.4408857366859164,0.41906465854303576,0.46318640805109546,0.8,mean,qi,0,TRUE,0.4249183195643127
560,0.5631599642071905,0.5413769405984584,0.58529113511094355,0.8,mean,qi,0,TRUE,0.5392479212023318
561,0.5289330330287862,0.506761727592191,0.5516355187077925,0.8,mean,qi,0,TRUE,0.4967550542205572
562,0.5508441451310013,0.5315700699092705,0.5703426152489444,0.8,mean,qi,0,TRUE,0.5570912847761065
563,0.6728906453605503,0.6490534211053135,0.6964534063584419,0.8,mean,qi,0,TRUE,0.6833477248437703
564,0.9746717783034013,0.9597776700079876,0.9895819207717704,0.8,mean,qi,0,TRUE,0.9857483087107539
565,0.029612158023954033,0.02201008986606111,0.037664455963153785,0.8,mean,qi,0,TRUE,0.029744788073003292
566,0.7645655465223272,0.7443267858285247,0.7843642427054796,0.8,mean,qi,0,TRUE,0.7555506292264909
567,0.08828156172561166,0.07526844128562532,0.1015198566674913,0.8,mean,qi,0,TRUE,0.08278205431997776
568,0.054918279593314384,0.04478893305396451,0.06530941704239188,0.8,mean,qi,0,TRUE,0.04774671280756593
569,0.9039675171427837,0.8856020308418882,0.9221361992045101,0.8,mean,qi,0,TRUE,0.9073434323072433
570,0.8593638197942316,0.8406219388058692,0.877867051497928,0.8,mean,qi,0,TRUE,0.8712407276034355
571,0.25814689842410515,0.24042462119578223,0.27635017149961427,0.8,mean,qi,0,TRUE,0.25170733756385744
572,0.5365734015031591,0.5156367584240781,0.5579626475254675,0.8,mean,qi,0,TRUE,0.5529367234557867
573,0.9158430101817935,0.9023757541869214,0.9292134334703834,0.8,mean,qi,0,TRUE,0.9306166772730649
574,0.5070295655663397,0.48470877033764376,0.5296518625011863,0.8,mean,qi,0,TRUE,0.5428395729977638
575,0.15433451513750274,0.13985478753918715,0.16909343776727423,0.8,mean,qi,0,TRUE,0.13822301337495446
576,0.10706431835851143,0.09436126087393992,0.11995548414343944,0.8,mean,qi,0,TRUE,0.10552819329313934
577,0.458396532732959,0.4365999277393323,0.48077221743124354,0.8,mean,qi,0,TRUE,0.45605967729352415
578,0.7442352755468324,0.7251177135883231,0.7628659575632009,0.8,mean,qi,0,TRUE,0.7369662676937878
579,0.2183795723549088,0.20135492086639634,0.2350203607272867,0.8,mean,qi,0,TRUE,0.19785808539018035
580,0.36941066793208427,0.34995457011177317,0.38882354934972985,0.8,mean,qi,0,TRUE,0.3603201904334128
581,0.25406868350904105,0.23684800586367996,0.2719159693617414,0.8,mean,qi,0,TRUE,0.24496240355074406
582,0.3958562722528689,0.37525173397698053,0.41625754536804843,0.8,mean,qi,0,TRUE,0.3792243201751262
583,0.5325936210476317,0.5108709686790373,0.5541815652207946,0.8,mean,qi,0,TRUE,0.49615338165313005
584,0.10189848843923344,0.08823993137600115,0.11612920860555169,0.8,mean,qi,0,TRUE,0.08831301936879754
585,0.15758322484291817,0.1423819212930054,0.1724359192613391,0.8,mean,qi,0,TRUE,0.16206031385809183
586,0.3774465136450362,0.35837420046413954,0.3971274372248049,0.8,mean,qi,0,TRUE,0.3855756192933768
587,0.1676160996312981,0.1524807218931117,0.18287470363353134,0.8,mean,qi,0,TRUE,0.1595184348989278
588,0.76792561440343,0.747812418682158,0.7879462160466781,0.8,mean,qi,0,TRUE,0.75081808608956635
589,0.9191824368021477,0.9055332220587919,0.9324234565510379,0.8,mean,qi,0,TRUE,0.9292746570426971
590,0.4376874023163495,0.41628396478431723,0.4600605070096774,0.8,mean,qi,0,TRUE,0.4684321181848645
591,0.5055428991739122,0.48507108560057705,0.5258675405057773,0.8,mean,qi,0,TRUE,0.5030570856761187
592,0.9917421323386603,0.9830014241772088,0.9986935967306216,0.8,mean,qi,0,TRUE,0.9972739238291979
593,0.9348128425972843,0.9178171108527655,0.9514881123760346,0.8,mean,qi,0,TRUE,0.9358594552613795
594,0.6874964811546376,0.6677952306284819,0.7070303445514463,0.8,mean,qi,0,TRUE,0.6783578842878342
595,0.7390068116226758,0.7201316381719328,0.7575624566314969,0.8,mean,qi,0,TRUE,0.7226561065763235
596,0.43965814605266546,0.41901739740242516,0.46103848837644734,0.8,mean,qi,0,TRUE,0.4295866107568145
597,0.8459019540035325,0.8281175886469656,0.8632481672608565,0.8,mean,qi,0,TRUE,0.840263532474637
598,0.34411739839556554,0.32480307766742544,0.363941089002102,0.8,mean,qi,0,TRUE,0.3477020049467683
599,0.3566775574889312,0.3366252510287456,0.3772886000885496,0.8,mean,qi,0,TRUE,0.33415481611154974
600,0.16382563996884783,0.1490856439729716,0.17895442524115193,0.8,mean,qi,0,TRUE,0.15913963690400124
601,0.8035100353481478,0.7862687978832229,0.8204093157681391,0.8,mean,qi,0,TRUE,0.8004602792207152
602,0.46595869429123926,0.4444262547750263,0.48756356803268314,0.8,mean,qi,0,TRUE,0.461604590062052
603,0.06520538073840253,0.0535530674667679,0.07740899494255529,0.8,mean,qi,0,TRUE,0.06882192566990852
604,0.8148052150741025,0.7957788555342737,0.8341643558296711,0.8,mean,qi,0,TRUE,0.8033574435394257
605,0.22854963702624323,0.2110643002295818,0.24580850288605763,0.8,mean,qi,0,TRUE,0.22977930260822177
606,0.4085684808829398,0.3880600433392289,0.4296123154724787,0.8,mean,qi,0,TRUE,0.39957789168693125
607,0.37389844392209337,0.3543263007523053,0.39390358420492333,0.8,mean,qi,0,TRUE,0.3888998758047819
608,0.8002276599843493,0.7824953395048168,0.8181377983450465,0.8,mean,qi,0,TRUE,0.8081313811708242
609,0.334382304884432,0.315205300273176,0.35430299161035633,0.8,mean,qi,0,TRUE,0.3114757309667766
610,0.1829694016317395,0.16785523740251593,0.1982080301245953,0.8,mean,qi,0,TRUE,0.1756829908117652
611,0.4478923354281543,0.42593515687075995,0.4696468160309988,0.8,mean,qi,0,TRUE,0.45066274236887693
612,0.04786719829594437,0.03895844418254124,0.057361362387577434,0.8,mean,qi,0,TRUE,0.042582760797813535
613,0.2776484681315273,0.2589963939764961,0.29666919516863993,0.8,mean,qi,0,TRUE,0.29847258469089866
614,0.6141356083932531,0.5957970455811197,0.6322293988117064,0.8,mean,qi,0,TRUE,0.6053665680810809
615,0.18275992676727604,0.16666915962361506,0.19934755365859097,0.8,mean,qi,0,TRUE,0.18788182106800377
616,0.7075196774706255,0.6880126319902947,0.7264844179298122,0.8,mean,qi,0,TRUE,0.7154646220151335
617,0.6650805058987029,0.6436286080841014,0.6855858122544622,0.8,mean,qi,0,TRUE,0.6699446989223361
618,0.9563141036407987,0.9394481920477049,0.9729759608012537,0.8,mean,qi,0,TRUE,0.9453082249965519
619,0.8673897143285318,0.8502590545876417,0.8837351392599229,0.8,mean,qi,0,TRUE,0.8628465181682259
620,0.5073271200477095,0.4860635371750451,0.5282331609872083,0.8,mean,qi,0,TRUE,0.5471808982547373
621,0.6924811447401511,0.6730438696441867,0.7120177502865005,0.8,mean,qi,0,TRUE,0.7036819029599428
622,0.5412322181220639,0.5199817324409062,0.5627783606606177,0.8,mean,qi,0,TRUE,0.5357373096048832
623,0.34483235369329895,0.3253238652422187,0.36481767324974945,0.8,mean,qi,0,TRUE,0.3425800066906959
624,0.7080257568078357,0.6890317579113964,0.72752386671882,0.8,mean,qi,0,TRUE,0.7013008419889957
625,0.16572572817627362,0.15090199228265816,0.18068522860639707,0.8,mean,qi,0,TRUE,0.1597075737081468
626,0.11465959581334953,0.10223396235874896,0.12734046767652363,0.8,mean,qi,0,TRUE,0.1181480058003217
627,0.7256405106295657,0.7045234942375814,0.7470209523790736,0.8,mean,qi,0,TRUE,0.7447321354411542
628,0.2740186104134431,0.25560091328969564,0.2925090112747417,0.8,mean,qi,0,TRUE,0.27610026742331684
629,0.04675620536064859,0.03696731703715402,0.05711050289149557,0.8,mean,qi,0,TRUE,0.0435648406855762
630,0.5932364551167653,0.5718256026546238,0.6141035489839183,0.8,mean,qi,0,TRUE,0.5723166912794113
631,0.6512975322857752,0.6294526276164973,0.6735180538449028,0.8,mean,qi,0,TRUE,0.6337234294041991
632,0.983995595713827,0.971858612015344,0.9955653860646646,0.8,mean,qi,0,TRUE,0.9675649956334382
633,0.901406035953463,0.8855596149452901,0.9173611078641091,0.8,mean,qi,0,TRUE,0.908970876596868
634,0.6435679455732084,0.6220266109738849,0.6643892919223768,0.8,mean,qi,0,TRUE,0.6440041726455092
635,0.27239276028417814,0.2535683337123744,0.290978746703019,0.8,mean,qi,0,TRUE,0.2921637282706797
636,0.9565918859384158,0.9446337385037081,0.9688458716782106,0.8,mean,qi,0,TRUE,0.936530863167718
637,0.7145701325063014,0.6941092176394742,0.7355868652094311,0.8,mean,qi,0,TRUE,0.7345276789274067
638,0.9060651310932571,0.8913324834114057,0.9204290898472391,0.8,mean,qi,0,TRUE,0.9088507085107267
639,0.20157716768266598,0.1849752401704271,0.21836763469520365,0.8,mean,qi,0,TRUE,0.21340739959850907
640,0.05691794009520539,0.04750481251510361,0.06683175175862321,0.8,mean,qi,0,TRUE,0.05310225090943277
641,0.8194193144245426,0.7984244900131241,0.8394071954810173,0.8,mean,qi,0,TRUE,0.8304619553964585
642,0.965873479395911,0.9531956107864985,0.9785624133470421,0.8,mean,qi,0,TRUE,0.9528853462543339
643,0.8230078736720194,0.8037048936659867,0.8418368028400769,0.8,mean,qi,0,TRUE,0.8258945920970291
644,0.4433811786288653,0.4229064992638411,0.46361289763045926,0.8,mean,qi,0,TRUE,0.4586463822051883
645,0.25539104477988217,0.23770351192597983,0.2734025452056482,0.8,mean,qi,0,TRUE,0.27956830291077495
646,0.5045847133530548,0.48247892530309056,0.5266703598339163,0.8,mean,qi,0,TRUE,0.5389191610738635
647,0.6355313669109454,0.6172791641600591,0.6536498862696202,0.8,mean,qi,0,TRUE,0.6408337410539389
648,0.4662669278979064,0.44452920632859033,0.48825455121439165,0.8,mean,qi,0,TRUE,0.45829484798014164
649,0.10809359448499782,0.09546943970874155,0.12085351918780896,0.8,mean,qi,0,TRUE,0.0986843854188919
650,0.7753191707020166,0.7558210771464933,0.7945087742649064,0.8,mean,qi,0,TRUE,0.7858231966383755
651,0.7537578682307347,0.7337263472001693,0.773280567777609,0.8,mean,qi,0,TRUE,0.7632490487303585
652,0.40911905420396866,0.3892124074094888,0.4294241604044875,0.8,mean,qi,0,TRUE,0.3998133216518909
653,0.19577170521601914,0.17961596658535633,0.21237551605248303,0.8,mean,qi,0,TRUE,0.1902077873237431
654,0.8578628787507098,0.842455869802017,0.873205797963932,0.8,mean,qi,0,TRUE,0.8526084674522281
655,0.5114922857253656,0.48799213852543977,0.5354641137799008,0.8,mean,qi,0,TRUE,0.49744849535636604
656,0.5906200161610677,0.5683723397190231,0.6123770393430199,0.8,mean,qi,0,TRUE,0.6032829047180712
657,0.11032854361379307,0.09713920536452425,0.12337687188784151,0.8,mean,qi,0,TRUE,0.10836235480383039
658,0.3816955395945619,0.3610731136356675,0.40258853828986946,0.8,mean,qi,0,TRUE,0.3968477852176875
659,0.5465243991934193,0.5251732196897931,0.5682851785353288,0.8,mean,qi,0,TRUE,0.529499787138775
660,0.16541657175635138,0.14997342662742827,0.18147743989303905,0.8,mean,qi,0,TRUE,0.1702085044234991
661,0.13247679878834737,0.11867849331286937,0.1460522647337205,0.8,mean,qi,0,TRUE,0.14134888350963593
662,0.082056816552413675,0.06990385794660939,0.0941499876808438,0.8,mean,qi,0,TRUE,0.08547032135538757
663,0.49862468447556757,0.47582290699287183,0.5215352927616709,0.8,mean,qi,0,TRUE,0.4822710466105491
664,0.35161917579440555,0.33101558091675976,0.3726258517475515,0.8,mean,qi,0,TRUE,0.36771088978275657
665,0.7169874200428146,0.6989043669970969,0.7355205991500968,0.8,mean,qi,0,TRUE,0.7209097230806947
666,0.95753008309091725,0.9394681957999101,0.9752685706671722,0.8,mean,qi,0,TRUE,0.9488561248872429
667,0.4275503355403122,0.40576354081405586,0.448735845512345,0.8,mean,qi,0,TRUE,0.4450265425257385
668,0.6106550983832378,0.5876934120280121,0.6324691965978155,0.8,mean,qi,0,TRUE,0.6132786911912262
669,0.8762896834381286,0.8577857929306134,0.8947952805280197,0.8,mean,qi,0,TRUE,0.8622643523849547
670,0.36796834393465855,0.34792170715563464,0.3887740143448918,0.8,mean,qi,0,TRUE,0.36644933209754527
671,0.36686462157260025,0.3466944618434487,0.38678642070010816,0.8,mean,qi,0,TRUE,0.34025438339449465
672,0.6750327704118685,0.6548055930446737,0.695068827173635,0.8,mean,qi,0,TRUE,0.6696343149524182
673,0.9743997962190132,0.9574484617617647,0.9912499045387703,0.8,mean,qi,0,TRUE,0.9302379200235009
674,0.8985832599186622,0.8830237078584204,0.9139631944248416,0.8,mean,qi,0,TRUE,0.8877789594698697
675,0.12631506256249544,0.11182595170669245,0.14050251827080942,0.8,mean,qi,0,TRUE,0.13592333672568202
676,0.8948588308206271,0.8801822161310285,0.9095691826730051,0.8,mean,qi,0,TRUE,0.888976642396301
677,0.01672254178675714,0.011495037451565817,0.022501182726996416,0.8,mean,qi,0,TRUE,0.019325235625728965
678,0.6739300285412231,0.6526108828620067,0.6964548667981316,0.8,mean,qi,0,TRUE,0.654753424692899
679,0.7953003489164276,0.7766612296900348,0.8143860308642122,0.8,mean,qi,0,TRUE,0.7800713842734694
680,0.11136146184377872,0.09780174577506637,0.12545417480871324,0.8,mean,qi,0,TRUE,0.1256510259117931
681,0.09050100641799257,0.0790441448495533,0.10238936816797373,0.8,mean,qi,0,TRUE,0.10243348754011095
682,0.6314312094914476,0.6096163285611471,0.6523406756126398,0.8,mean,qi,0,TRUE,0.6243771240115166
683,0.699002358269296,0.6824748205859161,0.7150754815210337,0.8,mean,qi,0,TRUE,0.69307164195925
684,0.04990375618899662,0.04030007446356966,0.060120813500998134,0.8,mean,qi,0,TRUE,0.06334164971485734
685,0.43054760301157274,0.4091823920610678,0.45158549096300227,0.8,mean,qi,0,TRUE,0.4263860930223018
686,0.5796261597201602,0.5584101565618211,0.6002014485976946,0.8,mean,qi,0,TRUE,0.59659167705103755
687,0.15922285180892837,0.14483251377097517,0.1738699240577032,0.8,mean,qi,0,TRUE,0.17952174157835543
688,0.05063831978443108,0.04113903403028488,0.060564616085183355,0.8,mean,qi,0,TRUE,0.07214290322735906
689,0.06115523534826189,0.051472414230984836,0.07090560484612837,0.8,mean,qi,0,TRUE,0.06048896303400397
690,0.5562133594703259,0.5320743900020257,0.5804025632796568,0.8,mean,qi,0,TRUE,0.5502102156169713
